dataset,feature
ahrf_health,"MD's,FamilyPracSubsp,<35Non-Fed2010"
ahrf_health,"MD's,FamilyPracSubsp,35-44Non-Fed2017"
ahrf_health,"MD's,FamilyPracSubsp,35-44Non-Fed2015"
ahrf_health,"MD's,FamilyPracSubsp,35-44Non-Fed2010"
ahrf_health,"MD's,FamilyPracSubsp,45-54Non-Fed2017"
ahrf_health,"MD's,FamilyPracSubsp,45-54Non-Fed2015"
ahrf_health,"MD's,FamilyPracSubsp,45-54Non-Fed2010"
ahrf_health,"MD's,FamilyPracSubsp,55-64Non-Fed2017"
ahrf_health,"MD's,FamilyPracSubsp,55-64Non-Fed2015"
ahrf_health,"MD's,FamilyPracSubsp,55-64Non-Fed2010"
ahrf_health,"MD's,FamilyPracSubsp,65-74Non-Fed2017"
ahrf_health,"MD's,FamilyPracSubsp,65-74Non-Fed2015"
ahrf_health,"MD's,FamilyPracSubsp,65-74Non-Fed2010"
ahrf_health,"MD's,FamilyPracSubsp,75+Non-Fed2017"
ahrf_health,"MD's,FamilyPracSubsp,75+Non-Fed2015"
ahrf_health,"MD's,FamilyPracSubsp,75+Non-Fed2010"
ahrf_health,"MedicalSpecs,Total,<35Non-Fed2017"
ahrf_health,"MedicalSpecs,Total,<35Non-Fed2015"
ahrf_health,"MedicalSpecs,Total,<35Non-Fed2010"
ahrf_health,"MedicalSpecs,Total,35-44Non-Fed2017"
ahrf_health,"MedicalSpecs,Total,35-44Non-Fed2015"
ahrf_health,"MedicalSpecs,Total,35-44Non-Fed2010"
ahrf_health,"MedicalSpecs,Total,45-54Non-Fed2017"
ahrf_health,"MedicalSpecs,Total,45-54Non-Fed2015"
ahrf_health,"MedicalSpecs,Total,45-54Non-Fed2010"
ahrf_health,"MedicalSpecs,Total,55-64Non-Fed2017"
ahrf_health,"MedicalSpecs,Total,55-64Non-Fed2015"
ahrf_health,"MedicalSpecs,Total,55-64Non-Fed2010"
ahrf_health,"MedicalSpecs,Total,65-74Non-Fed2017"
ahrf_health,"MedicalSpecs,Total,65-74Non-Fed2015"
ahrf_health,"MedicalSpecs,Total,65-74Non-Fed2010"
ahrf_health,"MedicalSpecs,Total,75+Non-Fed2017"
ahrf_health,"MedicalSpecs,Total,75+Non-Fed2015"
ahrf_health,"MedicalSpecs,Total,75+Non-Fed2010"
ahrf_health,"AllergyandImmunology,<35Non-Fed2017"
ahrf_health,"AllergyandImmunology,<35Non-Fed2015"
ahrf_health,"AllergyandImmunology,<35Non-Fed2010"
ahrf_health,"AllergyandImmunology,35-44Non-Fed2017"
ahrf_health,"AllergyandImmunology,35-44Non-Fed2015"
ahrf_health,"AllergyandImmunology,35-44Non-Fed2010"
ahrf_health,"AllergyandImmunology,45-54Non-Fed2017"
ahrf_health,"AllergyandImmunology,45-54Non-Fed2015"
ahrf_health,"AllergyandImmunology,45-54Non-Fed2010"
ahrf_health,"AllergyandImmunology,55-64Non-Fed2017"
ahrf_health,"AllergyandImmunology,55-64Non-Fed2015"
ahrf_health,"AllergyandImmunology,55-64Non-Fed2010"
ahrf_health,"AllergyandImmunology,65-74Non-Fed2017"
ahrf_health,"AllergyandImmunology,65-74Non-Fed2015"
ahrf_health,"AllergyandImmunology,65-74Non-Fed2010"
ahrf_health,"AllergyandImmunology,75+Non-Fed2017"
ahrf_health,"AllergyandImmunology,75+Non-Fed2015"
ahrf_health,"AllergyandImmunology,75+Non-Fed2010"
ahrf_health,"CardiovascularDiseases,<35Non-Fed2017"
ahrf_health,"CardiovascularDiseases,<35Non-Fed2015"
ahrf_health,"CardiovascularDiseases,<35Non-Fed2010"
ahrf_health,"CardiovascularDiseases,35-44Non-Fed2017"
ahrf_health,"CardiovascularDiseases,35-44Non-Fed2015"
ahrf_health,"CardiovascularDiseases,35-44Non-Fed2010"
ahrf_health,"CardiovascularDiseases,45-54Non-Fed2017"
ahrf_health,"CardiovascularDiseases,45-54Non-Fed2015"
ahrf_health,"CardiovascularDiseases,45-54Non-Fed2010"
ahrf_health,"CardiovascularDiseases,55-64Non-Fed2017"
ahrf_health,"CardiovascularDiseases,55-64Non-Fed2015"
ahrf_health,"CardiovascularDiseases,55-64Non-Fed2010"
ahrf_health,"CardiovascularDiseases,65-74Non-Fed2017"
ahrf_health,"CardiovascularDiseases,65-74Non-Fed2015"
ahrf_health,"CardiovascularDiseases,65-74Non-Fed2010"
ahrf_health,"CardiovascularDiseases,75+Non-Fed2017"
ahrf_health,"CardiovascularDiseases,75+Non-Fed2015"
ahrf_health,"CardiovascularDiseases,75+Non-Fed2010"
ahrf_health,"Dermatology,<35Non-Fed2017"
ahrf_health,"Dermatology,<35Non-Fed2015"
ahrf_health,"Dermatology,<35Non-Fed2010"
ahrf_health,"Dermatology,35-44Non-Fed2017"
ahrf_health,"Dermatology,35-44Non-Fed2015"
ahrf_health,"Dermatology,35-44Non-Fed2010"
ahrf_health,"Dermatology,45-54Non-Fed2017"
ahrf_health,"Dermatology,45-54Non-Fed2015"
ahrf_health,"Dermatology,45-54Non-Fed2010"
ahrf_health,"Dermatology,55-64Non-Fed2017"
ahrf_health,"Dermatology,55-64Non-Fed2015"
ahrf_health,"Dermatology,55-64Non-Fed2010"
ahrf_health,"Dermatology,65-74Non-Fed2017"
ahrf_health,"Dermatology,65-74Non-Fed2015"
ahrf_health,"Dermatology,65-74Non-Fed2010"
ahrf_health,"Dermatology,75+Non-Fed2017"
ahrf_health,"Dermatology,75+Non-Fed2015"
ahrf_health,"Dermatology,75+Non-Fed2010"
ahrf_health,"Gastroenterology,<35Non-Fed2017"
ahrf_health,"Gastroenterology,<35Non-Fed2015"
ahrf_health,"Gastroenterology,<35Non-Fed2010"
ahrf_health,"Gastroenterology,35-44Non-Fed2017"
ahrf_health,"Gastroenterology,35-44Non-Fed2015"
ahrf_health,"Gastroenterology,35-44Non-Fed2010"
ahrf_health,"Gastroenterology,45-54Non-Fed2017"
ahrf_health,"Gastroenterology,45-54Non-Fed2015"
ahrf_health,"Gastroenterology,45-54Non-Fed2010"
ahrf_health,"Gastroenterology,55-64Non-Fed2017"
ahrf_health,"Gastroenterology,55-64Non-Fed2015"
ahrf_health,"Gastroenterology,55-64Non-Fed2010"
ahrf_health,"Gastroenterology,65-74Non-Fed2017"
ahrf_health,"Gastroenterology,65-74Non-Fed2015"
ahrf_health,"Gastroenterology,65-74Non-Fed2010"
ahrf_health,"Gastroenterology,75+Non-Fed2017"
ahrf_health,"Gastroenterology,75+Non-Fed2015"
ahrf_health,"Gastroenterology,75+Non-Fed2010"
ahrf_health,"GeneralInternalMed,<35Non-Fed2017"
ahrf_health,"GeneralInternalMed,<35Non-Fed2015"
ahrf_health,"GeneralInternalMed,<35Non-Fed2010"
ahrf_health,"GeneralInternalMed,35-44Non-Fed2017"
ahrf_health,"GeneralInternalMed,35-44Non-Fed2015"
ahrf_health,"GeneralInternalMed,35-44Non-Fed2010"
ahrf_health,"GeneralInternalMed,45-54Non-Fed2017"
ahrf_health,"GeneralInternalMed,45-54Non-Fed2015"
ahrf_health,"GeneralInternalMed,45-54Non-Fed2010"
ahrf_health,"GeneralInternalMed,55-64Non-Fed2017"
ahrf_health,"GeneralInternalMed,55-64Non-Fed2015"
ahrf_health,"GeneralInternalMed,55-64Non-Fed2010"
ahrf_health,"GeneralInternalMed,65-74Non-Fed2017"
ahrf_health,"GeneralInternalMed,65-74Non-Fed2015"
ahrf_health,"GeneralInternalMed,65-74Non-Fed2010"
ahrf_health,"GeneralInternalMed,75+Non-Fed2017"
ahrf_health,"GeneralInternalMed,75+Non-Fed2015"
ahrf_health,"GeneralInternalMed,75+Non-Fed2010"
ahrf_health,"InternalMedSubspecs,<35Non-Fed2017"
ahrf_health,"InternalMedSubspecs,<35Non-Fed2015"
ahrf_health,"InternalMedSubspecs,<35Non-Fed2010"
ahrf_health,"InternalMedSubspecs,35-44Non-Fed2017"
ahrf_health,"InternalMedSubspecs,35-44Non-Fed2015"
ahrf_health,"InternalMedSubspecs,35-44Non-Fed2010"
ahrf_health,"InternalMedSubspecs,45-54Non-Fed2017"
ahrf_health,"InternalMedSubspecs,45-54Non-Fed2015"
ahrf_health,"InternalMedSubspecs,45-54Non-Fed2010"
ahrf_health,"InternalMedSubspecs,55-64Non-Fed2017"
ahrf_health,"InternalMedSubspecs,55-64Non-Fed2015"
ahrf_health,"InternalMedSubspecs,55-64Non-Fed2010"
ahrf_health,"InternalMedSubspecs,65-74Non-Fed2017"
ahrf_health,"InternalMedSubspecs,65-74Non-Fed2015"
ahrf_health,"InternalMedSubspecs,65-74Non-Fed2010"
ahrf_health,"InternalMedSubspecs,75+Non-Fed2017"
ahrf_health,"InternalMedSubspecs,75+Non-Fed2015"
ahrf_health,"InternalMedSubspecs,75+Non-Fed2010"
ahrf_health,"Pediatrics,General,<35Non-Fed2017"
ahrf_health,"Pediatrics,General,<35Non-Fed2015"
ahrf_health,"Pediatrics,General,<35Non-Fed2010"
ahrf_health,"Pediatrics,General,35-44Non-Fed2017"
ahrf_health,"Pediatrics,General,35-44Non-Fed2015"
ahrf_health,"Pediatrics,General,35-44Non-Fed2010"
ahrf_health,"Pediatrics,General,45-54Non-Fed2017"
ahrf_health,"Pediatrics,General,45-54Non-Fed2015"
ahrf_health,"Pediatrics,General,45-54Non-Fed2010"
ahrf_health,"Pediatrics,General,55-64Non-Fed2017"
ahrf_health,"Pediatrics,General,55-64Non-Fed2015"
ahrf_health,"Pediatrics,General,55-64Non-Fed2010"
ahrf_health,"Pediatrics,General,65-74Non-Fed2017"
ahrf_health,"Pediatrics,General,65-74Non-Fed2015"
ahrf_health,"Pediatrics,General,65-74Non-Fed2010"
ahrf_health,"Pediatrics,General,75+Non-Fed2017"
ahrf_health,"Pediatrics,General,75+Non-Fed2015"
ahrf_health,"Pediatrics,General,75+Non-Fed2010"
ahrf_health,"PediatricSubspecs,<35Non-Fed2017"
ahrf_health,"PediatricSubspecs,<35Non-Fed2015"
ahrf_health,"PediatricSubspecs,<35Non-Fed2010"
ahrf_health,"PediatricSubspecs,35-44Non-Fed2017"
ahrf_health,"PediatricSubspecs,35-44Non-Fed2015"
ahrf_health,"PediatricSubspecs,35-44Non-Fed2010"
ahrf_health,"PediatricSubspecs,45-54Non-Fed2017"
ahrf_health,"PediatricSubspecs,45-54Non-Fed2015"
ahrf_health,"PediatricSubspecs,45-54Non-Fed2010"
ahrf_health,"PediatricSubspecs,55-64Non-Fed2017"
ahrf_health,"PediatricSubspecs,55-64Non-Fed2015"
ahrf_health,"PediatricSubspecs,55-64Non-Fed2010"
ahrf_health,"PediatricSubspecs,65-74Non-Fed2017"
ahrf_health,"PediatricSubspecs,65-74Non-Fed2015"
ahrf_health,"PediatricSubspecs,65-74Non-Fed2010"
ahrf_health,"PediatricSubspecs,75+Non-Fed2017"
ahrf_health,"PediatricSubspecs,75+Non-Fed2015"
ahrf_health,"PediatricSubspecs,75+Non-Fed2010"
ahrf_health,"PediatricCardiology,<35Non-Fed2017"
ahrf_health,"PediatricCardiology,<35Non-Fed2015"
ahrf_health,"PediatricCardiology,<35Non-Fed2010"
ahrf_health,"PediatricCardiology,35-44Non-Fed2017"
ahrf_health,"PediatricCardiology,35-44Non-Fed2015"
ahrf_health,"PediatricCardiology,35-44Non-Fed2010"
ahrf_health,"PediatricCardiology,45-54Non-Fed2017"
ahrf_health,"PediatricCardiology,45-54Non-Fed2015"
ahrf_health,"PediatricCardiology,45-54Non-Fed2010"
ahrf_health,"PediatricCardiology,55-64Non-Fed2017"
ahrf_health,"PediatricCardiology,55-64Non-Fed2015"
ahrf_health,"PediatricCardiology,55-64Non-Fed2010"
ahrf_health,"PediatricCardiology,65-74Non-Fed2017"
ahrf_health,"PediatricCardiology,65-74Non-Fed2015"
ahrf_health,"PediatricCardiology,65-74Non-Fed2010"
ahrf_health,"PediatricCardiology,75+Non-Fed2017"
ahrf_health,"PediatricCardiology,75+Non-Fed2015"
ahrf_health,"PediatricCardiology,75+Non-Fed2010"
ahrf_health,"PulmonaryDiseases,<35Non-Fed2017"
ahrf_health,"PulmonaryDiseases,<35Non-Fed2015"
ahrf_health,"PulmonaryDiseases,<35Non-Fed2010"
ahrf_health,"PulmonaryDiseases,35-44Non-Fed2017"
ahrf_health,"PulmonaryDiseases,35-44Non-Fed2015"
ahrf_health,"PulmonaryDiseases,35-44Non-Fed2010"
ahrf_health,"PulmonaryDiseases,45-54Non-Fed2017"
ahrf_health,"PulmonaryDiseases,45-54Non-Fed2015"
ahrf_health,"PulmonaryDiseases,45-54Non-Fed2010"
ahrf_health,"PulmonaryDiseases,55-64Non-Fed2017"
ahrf_health,"PulmonaryDiseases,55-64Non-Fed2015"
ahrf_health,"PulmonaryDiseases,55-64Non-Fed2010"
ahrf_health,"PulmonaryDiseases,65-74Non-Fed2017"
ahrf_health,"PulmonaryDiseases,65-74Non-Fed2015"
ahrf_health,"PulmonaryDiseases,65-74Non-Fed2010"
ahrf_health,"PulmonaryDiseases,75+Non-Fed2017"
ahrf_health,"PulmonaryDiseases,75+Non-Fed2015"
ahrf_health,"PulmonaryDiseases,75+Non-Fed2010"
ahrf_health,"SurgicalSpecs,Total,<35Non-Fed2017"
ahrf_health,"SurgicalSpecs,Total,<35Non-Fed2015"
ahrf_health,"SurgicalSpecs,Total,<35Non-Fed2010"
ahrf_health,"SurgicalSpecs,Total,35-44Non-Fed2017"
ahrf_health,"SurgicalSpecs,Total,35-44Non-Fed2015"
ahrf_health,"SurgicalSpecs,Total,35-44Non-Fed2010"
ahrf_health,"SurgicalSpecs,Total,45-54Non-Fed2017"
ahrf_health,"SurgicalSpecs,Total,45-54Non-Fed2015"
ahrf_health,"SurgicalSpecs,Total,45-54Non-Fed2010"
ahrf_health,"SurgicalSpecs,Total,55-64Non-Fed2017"
ahrf_health,"SurgicalSpecs,Total,55-64Non-Fed2015"
ahrf_health,"SurgicalSpecs,Total,55-64Non-Fed2010"
ahrf_health,"SurgicalSpecs,Total,65-74Non-Fed2017"
ahrf_health,"SurgicalSpecs,Total,65-74Non-Fed2015"
ahrf_health,"SurgicalSpecs,Total,65-74Non-Fed2010"
ahrf_health,"SurgicalSpecs,Total,75+Non-Fed2017"
ahrf_health,"SurgicalSpecs,Total,75+Non-Fed2015"
ahrf_health,"SurgicalSpecs,Total,75+Non-Fed2010"
ahrf_health,"GeneralSurgery,<35Non-Fed2017"
ahrf_health,"GeneralSurgery,<35Non-Fed2015"
ahrf_health,"GeneralSurgery,<35Non-Fed2010"
ahrf_health,"GeneralSurgery,35-44Non-Fed2017"
ahrf_health,"GeneralSurgery,35-44Non-Fed2015"
ahrf_health,"GeneralSurgery,35-44Non-Fed2010"
ahrf_health,"GeneralSurgery,45-54Non-Fed2017"
ahrf_health,"GeneralSurgery,45-54Non-Fed2015"
ahrf_health,"GeneralSurgery,45-54Non-Fed2010"
ahrf_health,"GeneralSurgery,55-64Non-Fed2017"
ahrf_health,"GeneralSurgery,55-64Non-Fed2015"
ahrf_health,"GeneralSurgery,55-64Non-Fed2010"
ahrf_health,"GeneralSurgery,65-74Non-Fed2017"
ahrf_health,"GeneralSurgery,65-74Non-Fed2015"
ahrf_health,"GeneralSurgery,65-74Non-Fed2010"
ahrf_health,"GeneralSurgery,75+Non-Fed2017"
ahrf_health,"GeneralSurgery,75+Non-Fed2015"
ahrf_health,"GeneralSurgery,75+Non-Fed2010"
ahrf_health,"NeurologicalSurgery,<35Non-Fed2017"
ahrf_health,"NeurologicalSurgery,<35Non-Fed2015"
ahrf_health,"NeurologicalSurgery,<35Non-Fed2010"
ahrf_health,"NeurologicalSurgery,35-44Non-Fed2017"
ahrf_health,"NeurologicalSurgery,35-44Non-Fed2015"
ahrf_health,"NeurologicalSurgery,35-44Non-Fed2010"
ahrf_health,"NeurologicalSurgery,45-54Non-Fed2017"
ahrf_health,"NeurologicalSurgery,45-54Non-Fed2015"
ahrf_health,"NeurologicalSurgery,45-54Non-Fed2010"
ahrf_health,"NeurologicalSurgery,55-64Non-Fed2017"
ahrf_health,"NeurologicalSurgery,55-64Non-Fed2015"
ahrf_health,"NeurologicalSurgery,55-64Non-Fed2010"
ahrf_health,"NeurologicalSurgery,65-74Non-Fed2017"
ahrf_health,"NeurologicalSurgery,65-74Non-Fed2015"
ahrf_health,"NeurologicalSurgery,65-74Non-Fed2010"
ahrf_health,"NeurologicalSurgery,75+Non-Fed2017"
ahrf_health,"NeurologicalSurgery,75+Non-Fed2015"
ahrf_health,"NeurologicalSurgery,75+Non-Fed2010"
ahrf_health,"Ob-Gyn,General,<35Non-Fed2017"
ahrf_health,"Ob-Gyn,General,<35Non-Fed2015"
ahrf_health,"Ob-Gyn,General,<35Non-Fed2010"
ahrf_health,"Ob-Gyn,General,35-44Non-Fed2017"
ahrf_health,"Ob-Gyn,General,35-44Non-Fed2015"
ahrf_health,"Ob-Gyn,General,35-44Non-Fed2010"
ahrf_health,"Ob-Gyn,General,45-54Non-Fed2017"
ahrf_health,"Ob-Gyn,General,45-54Non-Fed2015"
ahrf_health,"Ob-Gyn,General,45-54Non-Fed2010"
ahrf_health,"Ob-Gyn,General,55-64Non-Fed2017"
ahrf_health,"Ob-Gyn,General,55-64Non-Fed2015"
ahrf_health,"Ob-Gyn,General,55-64Non-Fed2010"
ahrf_health,"Ob-Gyn,General,65-74Non-Fed2017"
ahrf_health,"Ob-Gyn,General,65-74Non-Fed2015"
ahrf_health,"Ob-Gyn,General,65-74Non-Fed2010"
ahrf_health,"Ob-Gyn,General,75+Non-Fed2017"
ahrf_health,"Ob-Gyn,General,75+Non-Fed2015"
ahrf_health,"Ob-Gyn,General,75+Non-Fed2010"
ahrf_health,"Ob-GynSubspecs,<35Non-Fed2017"
ahrf_health,"Ob-GynSubspecs,<35Non-Fed2015"
ahrf_health,"Ob-GynSubspecs,<35Non-Fed2010"
ahrf_health,"Ob-GynSubspecs,35-44Non-Fed2017"
ahrf_health,"Ob-GynSubspecs,35-44Non-Fed2015"
ahrf_health,"Ob-GynSubspecs,35-44Non-Fed2010"
ahrf_health,"Ob-GynSubspecs,45-54Non-Fed2017"
ahrf_health,"Ob-GynSubspecs,45-54Non-Fed2015"
ahrf_health,"Ob-GynSubspecs,45-54Non-Fed2010"
ahrf_health,"Ob-GynSubspecs,55-64Non-Fed2017"
ahrf_health,"Ob-GynSubspecs,55-64Non-Fed2015"
ahrf_health,"Ob-GynSubspecs,55-64Non-Fed2010"
ahrf_health,"Ob-GynSubspecs,65-74Non-Fed2017"
ahrf_health,"Ob-GynSubspecs,65-74Non-Fed2015"
ahrf_health,"Ob-GynSubspecs,65-74Non-Fed2010"
ahrf_health,"Ob-GynSubspecs,75+Non-Fed2017"
ahrf_health,"Ob-GynSubspecs,75+Non-Fed2015"
ahrf_health,"Ob-GynSubspecs,75+Non-Fed2010"
ahrf_health,"Ophthalmology,<35Non-Fed2017"
ahrf_health,"Ophthalmology,<35Non-Fed2015"
ahrf_health,"Ophthalmology,<35Non-Fed2010"
ahrf_health,"Ophthalmology,35-44Non-Fed2017"
ahrf_health,"Ophthalmology,35-44Non-Fed2015"
ahrf_health,"Ophthalmology,35-44Non-Fed2010"
ahrf_health,"Ophthalmology,45-54Non-Fed2017"
ahrf_health,"Ophthalmology,45-54Non-Fed2015"
ahrf_health,"Ophthalmology,45-54Non-Fed2010"
ahrf_health,"Ophthalmology,55-64Non-Fed2017"
ahrf_health,"Ophthalmology,55-64Non-Fed2015"
ahrf_health,"Ophthalmology,55-64Non-Fed2010"
ahrf_health,"Ophthalmology,65-74Non-Fed2017"
ahrf_health,"Ophthalmology,65-74Non-Fed2015"
ahrf_health,"Ophthalmology,65-74Non-Fed2010"
ahrf_health,"Ophthalmology,75+Non-Fed2017"
ahrf_health,"Ophthalmology,75+Non-Fed2015"
ahrf_health,"Ophthalmology,75+Non-Fed2010"
ahrf_health,"OrthopedicSurgery,<35Non-Fed2017"
ahrf_health,"OrthopedicSurgery,<35Non-Fed2015"
ahrf_health,"OrthopedicSurgery,<35Non-Fed2010"
ahrf_health,"OrthopedicSurgery,35-44Non-Fed2017"
ahrf_health,"OrthopedicSurgery,35-44Non-Fed2015"
ahrf_health,"OrthopedicSurgery,35-44Non-Fed2010"
ahrf_health,"OrthopedicSurgery,45-54Non-Fed2017"
ahrf_health,"OrthopedicSurgery,45-54Non-Fed2015"
ahrf_health,"OrthopedicSurgery,45-54Non-Fed2010"
ahrf_health,"OrthopedicSurgery,55-64Non-Fed2017"
ahrf_health,"OrthopedicSurgery,55-64Non-Fed2015"
ahrf_health,"OrthopedicSurgery,55-64Non-Fed2010"
ahrf_health,"OrthopedicSurgery,65-74Non-Fed2017"
ahrf_health,"OrthopedicSurgery,65-74Non-Fed2015"
ahrf_health,"OrthopedicSurgery,65-74Non-Fed2010"
ahrf_health,"OrthopedicSurgery,75+Non-Fed2017"
ahrf_health,"OrthopedicSurgery,75+Non-Fed2015"
ahrf_health,"OrthopedicSurgery,75+Non-Fed2010"
ahrf_health,"Otolaryngology,<35Non-Fed2017"
ahrf_health,"Otolaryngology,<35Non-Fed2015"
ahrf_health,"Otolaryngology,<35Non-Fed2010"
ahrf_health,"Otolaryngology,35-44Non-Fed2017"
ahrf_health,"Otolaryngology,35-44Non-Fed2015"
ahrf_health,"Otolaryngology,35-44Non-Fed2010"
ahrf_health,"Otolaryngology,45-54Non-Fed2017"
ahrf_health,"Otolaryngology,45-54Non-Fed2015"
ahrf_health,"Otolaryngology,45-54Non-Fed2010"
ahrf_health,"Otolaryngology,55-64Non-Fed2017"
ahrf_health,"Otolaryngology,55-64Non-Fed2015"
ahrf_health,"Otolaryngology,55-64Non-Fed2010"
ahrf_health,"Otolaryngology,65-74Non-Fed2017"
ahrf_health,"Otolaryngology,65-74Non-Fed2015"
ahrf_health,"Otolaryngology,65-74Non-Fed2010"
ahrf_health,"Otolaryngology,75+Non-Fed2017"
ahrf_health,"Otolaryngology,75+Non-Fed2015"
ahrf_health,"Otolaryngology,75+Non-Fed2010"
ahrf_health,"PlasticSurgery,<35Non-Fed2017"
ahrf_health,"PlasticSurgery,<35Non-Fed2015"
ahrf_health,"PlasticSurgery,<35Non-Fed2010"
ahrf_health,"PlasticSurgery,35-44Non-Fed2017"
ahrf_health,"PlasticSurgery,35-44Non-Fed2015"
ahrf_health,"PlasticSurgery,35-44Non-Fed2010"
ahrf_health,"PlasticSurgery,45-54Non-Fed2017"
ahrf_health,"PlasticSurgery,45-54Non-Fed2015"
ahrf_health,"PlasticSurgery,45-54Non-Fed2010"
ahrf_health,"PlasticSurgery,55-64Non-Fed2017"
ahrf_health,"PlasticSurgery,55-64Non-Fed2015"
ahrf_health,"PlasticSurgery,55-64Non-Fed2010"
ahrf_health,"PlasticSurgery,65-74Non-Fed2017"
ahrf_health,"PlasticSurgery,65-74Non-Fed2015"
ahrf_health,"PlasticSurgery,65-74Non-Fed2010"
ahrf_health,"PlasticSurgery,75+Non-Fed2017"
ahrf_health,"PlasticSurgery,75+Non-Fed2015"
ahrf_health,"PlasticSurgery,75+Non-Fed2010"
ahrf_health,"ColonandRectalSurgery,<35Non-Fed2017"
ahrf_health,"ColonandRectalSurgery,<35Non-Fed2015"
ahrf_health,"ColonandRectalSurgery,<35Non-Fed2010"
ahrf_health,"ColonandRectalSurgery,35-44Non-Fed2017"
ahrf_health,"ColonandRectalSurgery,35-44Non-Fed2015"
ahrf_health,"ColonandRectalSurgery,35-44Non-Fed2010"
ahrf_health,"ColonandRectalSurgery,45-54Non-Fed2017"
ahrf_health,"ColonandRectalSurgery,45-54Non-Fed2015"
ahrf_health,"ColonandRectalSurgery,45-54Non-Fed2010"
ahrf_health,"ColonandRectalSurgery,55-64Non-Fed2017"
ahrf_health,"ColonandRectalSurgery,55-64Non-Fed2015"
ahrf_health,"ColonandRectalSurgery,55-64Non-Fed2010"
ahrf_health,"ColonandRectalSurgery,65-74Non-Fed2017"
ahrf_health,"ColonandRectalSurgery,65-74Non-Fed2015"
ahrf_health,"ColonandRectalSurgery,65-74Non-Fed2010"
ahrf_health,"ColonandRectalSurgery,75+Non-Fed2017"
ahrf_health,"ColonandRectalSurgery,75+Non-Fed2015"
ahrf_health,"ColonandRectalSurgery,75+Non-Fed2010"
ahrf_health,"ThoracicSurgery,<35Non-Fed2017"
ahrf_health,"ThoracicSurgery,<35Non-Fed2015"
ahrf_health,"ThoracicSurgery,<35Non-Fed2010"
ahrf_health,"ThoracicSurgery,35-44Non-Fed2017"
ahrf_health,"ThoracicSurgery,35-44Non-Fed2015"
ahrf_health,"ThoracicSurgery,35-44Non-Fed2010"
ahrf_health,"ThoracicSurgery,45-54Non-Fed2017"
ahrf_health,"ThoracicSurgery,45-54Non-Fed2015"
ahrf_health,"ThoracicSurgery,45-54Non-Fed2010"
ahrf_health,"ThoracicSurgery,55-64Non-Fed2017"
ahrf_health,"ThoracicSurgery,55-64Non-Fed2015"
ahrf_health,"ThoracicSurgery,55-64Non-Fed2010"
ahrf_health,"ThoracicSurgery,65-74Non-Fed2017"
ahrf_health,"ThoracicSurgery,65-74Non-Fed2015"
ahrf_health,"ThoracicSurgery,65-74Non-Fed2010"
ahrf_health,"ThoracicSurgery,75+Non-Fed2017"
ahrf_health,"ThoracicSurgery,75+Non-Fed2015"
ahrf_health,"ThoracicSurgery,75+Non-Fed2010"
ahrf_health,"Urology,<35Non-Fed2017"
ahrf_health,"Urology,<35Non-Fed2015"
ahrf_health,"Urology,<35Non-Fed2010"
ahrf_health,"Urology,35-44Non-Fed2017"
ahrf_health,"Urology,35-44Non-Fed2015"
ahrf_health,"Urology,35-44Non-Fed2010"
ahrf_health,"Urology,45-54Non-Fed2017"
ahrf_health,"Urology,45-54Non-Fed2015"
ahrf_health,"Urology,45-54Non-Fed2010"
ahrf_health,"Urology,55-64Non-Fed2017"
ahrf_health,"Urology,55-64Non-Fed2015"
ahrf_health,"Urology,55-64Non-Fed2010"
ahrf_health,"Urology,65-74Non-Fed2017"
ahrf_health,"Urology,65-74Non-Fed2015"
ahrf_health,"Urology,65-74Non-Fed2010"
ahrf_health,"Urology,75+Non-Fed2017"
ahrf_health,"Urology,75+Non-Fed2015"
ahrf_health,"Urology,75+Non-Fed2010"
ahrf_health,"OtherSpecs,Total,<35Non-Fed2017"
ahrf_health,"OtherSpecs,Total,<35Non-Fed2015"
ahrf_health,"OtherSpecs,Total,<35Non-Fed2010"
ahrf_health,"OtherSpecs,Total,35-44Non-Fed2017"
ahrf_health,"OtherSpecs,Total,35-44Non-Fed2015"
ahrf_health,"OtherSpecs,Total,35-44Non-Fed2010"
ahrf_health,"OtherSpecs,Total,45-54Non-Fed2017"
ahrf_health,"OtherSpecs,Total,45-54Non-Fed2015"
ahrf_health,"OtherSpecs,Total,45-54Non-Fed2010"
ahrf_health,"OtherSpecs,Total,55-64Non-Fed2017"
ahrf_health,"OtherSpecs,Total,55-64Non-Fed2015"
ahrf_health,"OtherSpecs,Total,55-64Non-Fed2010"
ahrf_health,"OtherSpecs,Total,65-74Non-Fed2017"
ahrf_health,"OtherSpecs,Total,65-74Non-Fed2015"
ahrf_health,"OtherSpecs,Total,65-74Non-Fed2010"
ahrf_health,"OtherSpecs,Total,75+Non-Fed2017"
ahrf_health,"OtherSpecs,Total,75+Non-Fed2015"
ahrf_health,"OtherSpecs,Total,75+Non-Fed2010"
ahrf_health,"AerospaceMedicine,<35Non-Fed2017"
ahrf_health,"AerospaceMedicine,<35Non-Fed2015"
ahrf_health,"AerospaceMedicine,<35Non-Fed2010"
ahrf_health,"AerospaceMedicine,35-44Non-Fed2017"
ahrf_health,"AerospaceMedicine,35-44Non-Fed2015"
ahrf_health,"AerospaceMedicine,35-44Non-Fed2010"
ahrf_health,"AerospaceMedicine,45-54Non-Fed2017"
ahrf_health,"AerospaceMedicine,45-54Non-Fed2015"
