countyFIPS,county,State,StateName,lon,lat
26085,Lake County,Michigan,MI,-85.80474786,43.99349236
26087,Lapeer County,Michigan,MI,-83.22131401,43.09911145
26089,Leelanau County,Michigan,MI,-85.77004534,44.92094149
26091,Lenawee County,Michigan,MI,-84.0668852,41.90703643
26093,Livingston County,Michigan,MI,-83.90669774,42.60891951
26095,Luce County,Michigan,MI,-85.54708246,46.46693166
26097,Mackinac County,Michigan,MI,-85.12119692,46.09372963
26099,Macomb County,Michigan,MI,-82.92812676,42.70345174
26101,Manistee County,Michigan,MI,-86.05250546,44.33709421
26103,Marquette County,Michigan,MI,-87.64827404,46.43258741
26105,Mason County,Michigan,MI,-86.24713936,43.99448852
26107,Mecosta County,Michigan,MI,-85.32553825,43.64075933
26109,Menominee County,Michigan,MI,-87.56699888,45.57483522
26111,Midland County,Michigan,MI,-84.38392159,43.64791116
26113,Missaukee County,Michigan,MI,-85.08136749,44.34120369
26115,Monroe County,Michigan,MI,-83.53714824,41.94229011
26117,Montcalm County,Michigan,MI,-85.15404823,43.31100219
26119,Montmorency County,Michigan,MI,-84.1209651,45.02910845
26121,Muskegon County,Michigan,MI,-86.13699399,43.28786657
26123,Newaygo County,Michigan,MI,-85.8047285,43.55358655
26125,Oakland County,Michigan,MI,-83.38244409,42.66772761
26127,Oceana County,Michigan,MI,-86.2544187,43.63675789
26129,Ogemaw County,Michigan,MI,-84.12166307,44.33982468
26131,Ontonagon County,Michigan,MI,-89.31971951,46.66420352
26133,Osceola County,Michigan,MI,-85.32344532,43.99134468
26135,Oscoda County,Michigan,MI,-84.12518246,44.68354116
26137,Otsego County,Michigan,MI,-84.59354183,45.01819555
26139,Ottawa County,Michigan,MI,-85.98675908,42.96153747
26141,Presque Isle County,Michigan,MI,-83.91483169,45.34552967
26143,Roscommon County,Michigan,MI,-84.59721443,44.33692439
26145,Saginaw County,Michigan,MI,-84.04998847,43.33760765
26147,St. Clair County,Michigan,MI,-82.69856446,42.95782095
26149,St. Joseph County,Michigan,MI,-85.52659841,41.92703182
26151,Sanilac County,Michigan,MI,-82.82102709,43.42782658
26153,Schoolcraft County,Michigan,MI,-86.21379298,46.19646311
26155,Shiawassee County,Michigan,MI,-84.13817125,42.95751885
26157,Tuscola County,Michigan,MI,-83.41521555,43.47119662
26159,Van Buren County,Michigan,MI,-86.0148117,42.2490834
26161,Washtenaw County,Michigan,MI,-83.83541145,42.26043778
26163,Wayne County,Michigan,MI,-83.28590061,42.29536773
26165,Wexford County,Michigan,MI,-85.57123152,44.34338506
27001,Aitkin County,Minnesota,MN,-93.4056053,46.60768289
27003,Anoka County,Minnesota,MN,-93.24879371,45.28353504
27005,Becker County,Minnesota,MN,-95.65857422,46.93505339
27007,Beltrami County,Minnesota,MN,-94.9155955,47.96751566
27009,Benton County,Minnesota,MN,-94.00547259,45.71289085
27011,Big Stone County,Minnesota,MN,-96.39084317,45.42692858
27013,Blue Earth County,Minnesota,MN,-94.07367311,44.04902044
27015,Brown County,Minnesota,MN,-94.72575382,44.25429732
27017,Carlton County,Minnesota,MN,-92.67067245,46.59479337
27019,Carver County,Minnesota,MN,-93.80479693,44.83139857
27021,Cass County,Minnesota,MN,-94.31550935,46.9572623
27023,Chippewa County,Minnesota,MN,-95.56119508,45.02690136
27025,Chisago County,Minnesota,MN,-92.91865202,45.51134147
27027,Clay County,Minnesota,MN,-96.47354762,46.89347808
27029,Clearwater County,Minnesota,MN,-95.36900908,47.58003352
27031,Cook County,Minnesota,MN,-90.50911847,47.9038551
27033,Cottonwood County,Minnesota,MN,-95.18943501,44.01978338
27035,Crow Wing County,Minnesota,MN,-94.07007248,46.48131767
27037,Dakota County,Minnesota,MN,-93.06892787,44.6839123
27039,Dodge County,Minnesota,MN,-92.86267452,44.03044146
27041,Douglas County,Minnesota,MN,-95.45262796,45.93966589
27043,Faribault County,Minnesota,MN,-93.95585808,43.68422644
27045,Fillmore County,Minnesota,MN,-92.09099108,43.68319146
27047,Freeborn County,Minnesota,MN,-93.35288769,43.68486932
27049,Goodhue County,Minnesota,MN,-92.7271771,44.41794959
27051,Grant County,Minnesota,MN,-96.00498677,45.93981309
27053,Hennepin County,Minnesota,MN,-93.47874118,45.01601455
27055,Houston County,Minnesota,MN,-91.48580188,43.68031572
27057,Hubbard County,Minnesota,MN,-94.90745288,47.10550931
27059,Isanti County,Minnesota,MN,-93.29443142,45.5732765
27061,Itasca County,Minnesota,MN,-93.61041571,47.5027268
27063,Jackson County,Minnesota,MN,-95.16830009,43.68286066
27065,Kanabec County,Minnesota,MN,-93.29119724,45.95718309
27067,Kandiyohi County,Minnesota,MN,-95.00050271,45.15814671
27069,Kittson County,Minnesota,MN,-96.76490802,48.77581043
27071,Koochiching County,Minnesota,MN,-93.75874152,48.24423427
27073,Lac qui Parle County,Minnesota,MN,-96.16386655,45.00211803
27075,Lake County,Minnesota,MN,-91.42851191,47.63574348
27077,Lake of the Woods County,Minnesota,MN,-94.8852636,48.77576727
27079,Le Sueur County,Minnesota,MN,-93.72648504,44.38275816
27081,Lincoln County,Minnesota,MN,-96.2465387,44.42320475
27083,Lyon County,Minnesota,MN,-95.82818934,44.42854833
27085,McLeod County,Minnesota,MN,-94.27310023,44.82933757
27087,Mahnomen County,Minnesota,MN,-95.79994687,47.3263299
27089,Marshall County,Minnesota,MN,-96.36704007,48.35530068
27091,Martin County,Minnesota,MN,-94.56381989,43.68230247
27093,Meeker County,Minnesota,MN,-94.52329262,45.12909103
27095,Mille Lacs County,Minnesota,MN,-93.63328956,45.94932138
27097,Morrison County,Minnesota,MN,-94.26893677,46.02256893
27099,Mower County,Minnesota,MN,-92.75988863,43.68053487
27101,Murray County,Minnesota,MN,-95.7612916,44.03812243
27103,Nicollet County,Minnesota,MN,-94.24614289,44.36502249
27105,Nobles County,Minnesota,MN,-95.760458,43.6815444
27107,Norman County,Minnesota,MN,-96.44001848,47.32696433
27109,Olmsted County,Minnesota,MN,-92.40091827,44.01403168
27111,Otter Tail County,Minnesota,MN,-95.6956936,46.41044258
27113,Pennington County,Minnesota,MN,-96.00571043,48.06592704
27115,Pine County,Minnesota,MN,-92.73608369,46.1273735
27117,Pipestone County,Minnesota,MN,-96.23920698,44.03325101
27119,Polk County,Minnesota,MN,-96.39270208,47.77598492
27121,Pope County,Minnesota,MN,-95.44249926,45.59324699
27123,Ramsey County,Minnesota,MN,-93.09746459,45.02877072
27125,Red Lake County,Minnesota,MN,-96.07657022,47.87317783
27127,Redwood County,Minnesota,MN,-95.25087412,44.41948343
27129,Renville County,Minnesota,MN,-94.94219634,44.73687093
27131,Rice County,Minnesota,MN,-93.29707971,44.36347834
27133,Rock County,Minnesota,MN,-96.23827547,43.67612158
27135,Roseau County,Minnesota,MN,-95.78664147,48.77327287
27137,St. Louis County,Minnesota,MN,-92.45992615,47.60980071
27139,Scott County,Minnesota,MN,-93.53451934,44.65957737
27141,Sherburne County,Minnesota,MN,-93.78108844,45.45760347
27143,Sibley County,Minnesota,MN,-94.22610451,44.59109576
27145,Stearns County,Minnesota,MN,-94.61377636,45.56110024
27147,Steele County,Minnesota,MN,-93.23119433,44.03036361
27149,Stevens County,Minnesota,MN,-95.99534025,45.59242949
27151,Swift County,Minnesota,MN,-95.67593501,45.28694135
27153,Todd County,Minnesota,MN,-94.8945582,46.07808655
27155,Traverse County,Minnesota,MN,-96.46521727,45.77678314
27157,Wabasha County,Minnesota,MN,-92.22271968,44.2932372
27159,Wadena County,Minnesota,MN,-94.95949657,46.58903802
27161,Waseca County,Minnesota,MN,-93.59408384,44.0322581
27163,Washington County,Minnesota,MN,-92.88951573,45.03961531
27165,Watonwan County,Minnesota,MN,-94.6182518,43.98883438
27167,Wilkin County,Minnesota,MN,-96.45677921,46.36469813
27169,Winona County,Minnesota,MN,-91.77920991,43.99703246
27171,Wright County,Minnesota,MN,-93.96391834,45.18258159
27173,Yellow Medicine County,Minnesota,MN,-95.85750678,44.72556634
28001,Adams County,Mississippi,MS,-91.35343722,31.48788073
28003,Alcorn County,Mississippi,MS,-88.58118816,34.8804127
28005,Amite County,Mississippi,MS,-90.80948266,31.17633764
28007,Attala County,Mississippi,MS,-89.58390756,33.08576025
28009,Benton County,Mississippi,MS,-89.18892732,34.81856271
28011,Bolivar County,Mississippi,MS,-90.8875126,33.80045169
28013,Calhoun County,Mississippi,MS,-89.33351092,33.94117328
28015,Carroll County,Mississippi,MS,-89.9229867,33.45101749
28017,Chickasaw County,Mississippi,MS,-88.94263395,33.92092496
28019,Choctaw County,Mississippi,MS,-89.24592165,33.34425773
28021,Claiborne County,Mississippi,MS,-90.91171681,31.98128584
28023,Clarke County,Mississippi,MS,-88.68607315,32.04478233
28025,Clay County,Mississippi,MS,-88.78228525,33.65703355
28027,Coahoma County,Mississippi,MS,-90.60825513,34.23612521
28029,Copiah County,Mississippi,MS,-90.45751017,31.87373342
28031,Covington County,Mississippi,MS,-89.55894023,31.6401462
28033,DeSoto County,Mississippi,MS,-89.99337092,34.8766821
28035,Forrest County,Mississippi,MS,-89.25840601,31.19464519
28037,Franklin County,Mississippi,MS,-90.90666413,31.47975056
28039,George County,Mississippi,MS,-88.63992101,30.8637824
28041,Greene County,Mississippi,MS,-88.63871962,31.21361662
28043,Grenada County,Mississippi,MS,-89.79850512,33.77122492
28045,Hancock County,Mississippi,MS,-89.48778846,30.42951283
28047,Harrison County,Mississippi,MS,-89.11512242,30.52509529
28049,Hinds County,Mississippi,MS,-90.45166913,32.27125198
28051,Holmes County,Mississippi,MS,-90.09779369,33.12768935
28053,Humphreys County,Mississippi,MS,-90.53171693,33.13463514
28055,Issaquena County,Mississippi,MS,-90.99280814,32.74038414
28057,Itawamba County,Mississippi,MS,-88.36133429,34.27806788
28059,Jackson County,Mississippi,MS,-88.63207341,30.56119308
28061,Jasper County,Mississippi,MS,-89.11420156,32.02589024
28063,Jefferson County,Mississippi,MS,-91.03654741,31.73809236
28065,Jefferson Davis County,Mississippi,MS,-89.83080214,31.57626916
28067,Jones County,Mississippi,MS,-89.16940789,31.62889542
28069,Kemper County,Mississippi,MS,-88.64154163,32.75414549
28071,Lafayette County,Mississippi,MS,-89.48451173,34.3623074
28073,Lamar County,Mississippi,MS,-89.51502951,31.21509051
28075,Lauderdale County,Mississippi,MS,-88.66104765,32.40521687
28077,Lawrence County,Mississippi,MS,-90.11552759,31.55810258
28079,Leake County,Mississippi,MS,-89.52871068,32.75841898
28081,Lee County,Mississippi,MS,-88.67760137,34.28420441
28083,Leflore County,Mississippi,MS,-90.30537514,33.55282113
28085,Lincoln County,Mississippi,MS,-90.46343596,31.5391525
28087,Lowndes County,Mississippi,MS,-88.44343506,33.46832545
28089,Madison County,Mississippi,MS,-90.04464665,32.63802114
28091,Marion County,Mississippi,MS,-89.83257245,31.23690828
28093,Marshall County,Mississippi,MS,-89.50320261,34.7649435
28095,Monroe County,Mississippi,MS,-88.4765644,33.88974155
28097,Montgomery County,Mississippi,MS,-89.61421285,33.49339404
28099,Neshoba County,Mississippi,MS,-89.11668388,32.75641835
28101,Newton County,Mississippi,MS,-89.11499023,32.4036274
28103,Noxubee County,Mississippi,MS,-88.56201846,33.10714092
28105,Oktibbeha County,Mississippi,MS,-88.87310961,33.4219717
28107,Panola County,Mississippi,MS,-89.94897408,34.36975998
28109,Pearl River County,Mississippi,MS,-89.57988952,30.77800527
28111,Perry County,Mississippi,MS,-88.99231724,31.17828137
28113,Pike County,Mississippi,MS,-90.41262981,31.17645865
28115,Pontotoc County,Mississippi,MS,-89.03878322,34.22792995
28117,Prentiss County,Mississippi,MS,-88.52339289,34.61600833
28119,Quitman County,Mississippi,MS,-90.29244433,34.25499188
28121,Rankin County,Mississippi,MS,-89.95294321,32.26736678
28123,Scott County,Mississippi,MS,-89.53954909,32.41092604
28125,Sharkey County,Mississippi,MS,-90.81318431,32.88124705
28127,Simpson County,Mississippi,MS,-89.92517603,31.91634349
28129,Smith County,Mississippi,MS,-89.50844765,32.02499106
28131,Stone County,Mississippi,MS,-89.11114165,30.79450736
28133,Sunflower County,Mississippi,MS,-90.59011411,33.60615798
28135,Tallahatchie County,Mississippi,MS,-90.17374991,33.95347073
28137,Tate County,Mississippi,MS,-89.94817774,34.65527135
28139,Tippah County,Mississippi,MS,-88.91084551,34.76866436
28141,Tishomingo County,Mississippi,MS,-88.24452228,34.74392738
28143,Tunica County,Mississippi,MS,-90.36772418,34.64853246
28145,Union County,Mississippi,MS,-89.00514214,34.49216185
28147,Walthall County,Mississippi,MS,-90.11151984,31.1497632
28149,Warren County,Mississippi,MS,-90.84849922,32.36482266
28151,Washington County,Mississippi,MS,-90.95320831,33.27833012
28153,Wayne County,Mississippi,MS,-88.69573224,31.64468912
28155,Webster County,Mississippi,MS,-89.28377436,33.61282514
28157,Wilkinson County,Mississippi,MS,-91.31469342,31.16184555
28159,Winston County,Mississippi,MS,-89.02605754,33.08922936
28161,Yalobusha County,Mississippi,MS,-89.70412425,34.02980354
28163,Yazoo County,Mississippi,MS,-90.40386636,32.78736917
29001,Adair County,Missouri,MO,-92.58729975,40.19681914
29003,Andrew County,Missouri,MO,-94.79899482,39.9967374
29005,Atchison County,Missouri,MO,-95.43087407,40.45218442
29007,Audrain County,Missouri,MO,-91.8294885,39.21243428
29009,Barry County,Missouri,MO,-93.84152373,36.71533273
29011,Barton County,Missouri,MO,-94.35434353,37.50884433
29013,Bates County,Missouri,MO,-94.34460011,38.25773419
29015,Benton County,Missouri,MO,-93.29154592,38.30144912
29017,Bollinger County,Missouri,MO,-90.03084802,37.31949566
29019,Boone County,Missouri,MO,-92.29940303,38.98605951
29021,Buchanan County,Missouri,MO,-94.81032527,39.67013706
29023,Butler County,Missouri,MO,-90.41352872,36.72073383
29025,Caldwell County,Missouri,MO,-93.98278035,39.66324139
29027,Callaway County,Missouri,MO,-91.91773615,38.83643368
29029,Camden County,Missouri,MO,-92.7607568,38.0247056
29031,Cape Girardeau County,Missouri,MO,-89.68134183,37.3800471
29033,Carroll County,Missouri,MO,-93.51498327,39.43371261
29035,Carter County,Missouri,MO,-90.97971263,36.93114178
29037,Cass County,Missouri,MO,-94.35671898,38.64569612
29039,Cedar County,Missouri,MO,-93.86211369,37.72168006
29041,Chariton County,Missouri,MO,-92.95150657,39.51749613
29043,Christian County,Missouri,MO,-93.19344652,36.9696767
29045,Clark County,Missouri,MO,-91.72012005,40.41702932
29047,Clay County,Missouri,MO,-94.41888838,39.31987014
29049,Clinton County,Missouri,MO,-94.40369924,39.61163267
29051,Cole County,Missouri,MO,-92.27452823,38.50215022
29053,Cooper County,Missouri,MO,-92.80342923,38.84370771
29055,Crawford County,Missouri,MO,-91.30472406,37.97060773
29057,Dade County,Missouri,MO,-93.8524546,37.43518519
29059,Dallas County,Missouri,MO,-93.02914534,37.67738922
29061,Daviess County,Missouri,MO,-93.98333816,39.97065707
29063,DeKalb County,Missouri,MO,-94.40110127,39.90077143
29065,Dent County,Missouri,MO,-91.5143159,37.60044013
29067,Douglas County,Missouri,MO,-92.50556209,36.9340529
29069,Dunklin County,Missouri,MO,-90.08852211,36.27852233
29071,Franklin County,Missouri,MO,-91.07306372,38.4092413
29073,Gasconade County,Missouri,MO,-91.50657203,38.44198343
29075,Gentry County,Missouri,MO,-94.40665365,40.21907203
29077,Greene County,Missouri,MO,-93.34881025,37.25813687
29079,Grundy County,Missouri,MO,-93.5617695,40.12279819
29081,Harrison County,Missouri,MO,-93.99294475,40.37010524
29083,Henry County,Missouri,MO,-93.79668244,38.39002545
29085,Hickory County,Missouri,MO,-93.32276575,37.9464538
29087,Holt County,Missouri,MO,-95.20969936,40.10569433
29089,Howard County,Missouri,MO,-92.68246006,39.14268667
29091,Howell County,Missouri,MO,-91.89224271,36.77228751
29093,Iron County,Missouri,MO,-90.78226608,37.55116879
29095,Jackson County,Missouri,MO,-94.34867665,39.01030165
29097,Jasper County,Missouri,MO,-94.35150624,37.21560857
29099,Jefferson County,Missouri,MO,-90.54184314,38.25596682
29101,Johnson County,Missouri,MO,-93.80609913,38.7458533
29103,Knox County,Missouri,MO,-92.13278373,40.13238771
29105,Laclede County,Missouri,MO,-92.58776812,37.65567673
29107,Lafayette County,Missouri,MO,-93.78435622,39.06577653
29109,Lawrence County,Missouri,MO,-93.83626663,37.11251553
29111,Lewis County,Missouri,MO,-91.70728603,40.09846649
29113,Lincoln County,Missouri,MO,-90.96503997,39.05495898
29115,Linn County,Missouri,MO,-93.10559984,39.87064868
29117,Livingston County,Missouri,MO,-93.5500077,39.79258946
29119,McDonald County,Missouri,MO,-94.36057043,36.63852777
29121,Macon County,Missouri,MO,-92.54811078,39.83243254
29123,Madison County,Missouri,MO,-90.34812276,37.47470594
29125,Maries County,Missouri,MO,-91.91881282,38.16091523
29127,Marion County,Missouri,MO,-91.61304861,39.80330448
29129,Mercer County,Missouri,MO,-93.56745443,40.43676643
29131,Miller County,Missouri,MO,-92.42036115,38.21191766
29133,Mississippi County,Missouri,MO,-89.2734122,36.8287823
29135,Moniteau County,Missouri,MO,-92.57780422,38.63111929
29137,Monroe County,Missouri,MO,-91.98427823,39.49198894
29139,Montgomery County,Missouri,MO,-91.46256607,38.93472707
29141,Morgan County,Missouri,MO,-92.88329565,38.42253434
29143,New Madrid County,Missouri,MO,-89.64355499,36.59461637
29145,Newton County,Missouri,MO,-94.34865685,36.91797988
29147,Nodaway County,Missouri,MO,-94.88419366,40.37894637
29149,Oregon County,Missouri,MO,-91.41720825,36.68441901
29151,Osage County,Missouri,MO,-91.85436613,38.46128291
29153,Ozark County,Missouri,MO,-92.44181714,36.65114053
29155,Pemiscot County,Missouri,MO,-89.78898197,36.2124657
29157,Perry County,Missouri,MO,-89.82899679,37.703374
29159,Pettis County,Missouri,MO,-93.28276201,38.73056359
29161,Phelps County,Missouri,MO,-91.79188192,37.87340498
29163,Pike County,Missouri,MO,-91.16742828,39.33610213
29165,Platte County,Missouri,MO,-94.77186861,39.38923997
29167,Polk County,Missouri,MO,-93.40887724,37.61863765
29169,Pulaski County,Missouri,MO,-92.20316979,37.82033466
29171,Putnam County,Missouri,MO,-93.01082418,40.49222968
29173,Ralls County,Missouri,MO,-91.50899006,39.52359448
29175,Randolph County,Missouri,MO,-92.47694864,39.43804788
29177,Ray County,Missouri,MO,-93.9923156,39.35602493
29179,Reynolds County,Missouri,MO,-90.97520162,37.35121377
29181,Ripley County,Missouri,MO,-90.87306994,36.65066954
29183,St. Charles County,Missouri,MO,-90.67056707,38.78283345
29185,St. Clair County,Missouri,MO,-93.78217755,38.038767
29187,St. Francois County,Missouri,MO,-90.47573427,37.80658486
29189,St. Louis County,Missouri,MO,-90.44919885,38.64148134
29510,St. Louis city,Missouri,MO,-90.25469905,38.63405994
29186,Ste. Genevieve County,Missouri,MO,-90.19447915,37.88883953
29195,Saline County,Missouri,MO,-93.19561198,39.14064056
29197,Schuyler County,Missouri,MO,-92.5074041,40.48032618
29199,Scotland County,Missouri,MO,-92.13436632,40.46355974
29201,Scott County,Missouri,MO,-89.56472931,37.05127459
29203,Shannon County,Missouri,MO,-91.40926513,37.15248055
29205,Shelby County,Missouri,MO,-92.05383146,39.79598937
